chart_date,chart_year,rank,title,artist,movement,weekly_sales,total_sales,source_year
2005-05-09,2005,28,OVER,HIGH and MIGHTY COLOR,↓,,2.4,2005
2005-05-09,2005,29,太陽のえくぼ,山下達郎,初,,0.8,2005
2005-05-09,2005,30,Twilight,電気グルーヴ×スチャダラパー,初,,0.8,2005
2005-05-16,2005,1,仮面/未来航海,タッキー＆翼,初,,7.6,2005
2005-05-16,2005,2,STEP you/is this LOVE?,浜崎あゆみ,↓,,27.6,2005
2005-05-16,2005,3,さくら,ケツメイシ,↑,,88.9,2005
2005-05-16,2005,4,全力少年,スキマスイッチ,↑,,7.0,2005
2005-05-16,2005,5,長い夢,YUKI,↓,,5.7,2005
2005-05-16,2005,6,トンガリキッズⅠ,トンガリキッズ,↑,,6.1,2005
2005-05-16,2005,7,赤く熱い鼓動,愛内里菜,初,,1.4,2005
2005-05-16,2005,8,I Wanna Go To A Place...,Rie fu,↓,,5.0,2005
2005-05-16,2005,9,影踏み,一青窈,↑,,4.9,2005
2005-05-16,2005,10,Freedom Fighters-アイスクリーム持った裸足の女神と、機関銃持った裸の王様-,雅-miyavi-,初,,1.2,2005
2005-05-16,2005,11,僕たちの行方,高橋瞳,↓,,11.7,2005
2005-05-16,2005,12,星のかがやきよ/夏を待つセイル（帆）のように,ZARD,↑,,5.8,2005
2005-05-16,2005,13,BLACK STONE,Gackt,↓,,5.4,2005
2005-05-16,2005,14,君の声,アンダーグラフ,↓,,5.2,2005
2005-05-16,2005,15,親愛なるあなたへ...,ロードオブメジャー,↓,,3.1,2005
2005-05-16,2005,16,春の歌/テクテク,スピッツ,←,,5.1,2005
2005-05-16,2005,17,メバエ,nobodyknows+,↓,,2.8,2005
2005-05-16,2005,18,BIG MAMA,Soul Camp,↑,,2.5,2005
2005-05-16,2005,19,タイガー＆ドラゴン,クレイジーケンバンド,↑,,5.1,2005
2005-05-16,2005,20,桜,リュ・シウォン,↓,,9.4,2005
2005-05-16,2005,21,五能線,水森かおり,↑,,6.0,2005
2005-05-16,2005,22,カラス,湘南乃風,↓,,5.7,2005
2005-05-16,2005,23,DO THE MOTION,BoA,↓,,15.9,2005
2005-05-16,2005,24,大阪 恋の歌,モーニング娘。,↓,,5.4,2005
2005-05-16,2005,25,ツバサ,アンダーグラフ,↑,,28.0,2005
2005-05-16,2005,26,リルラ リルハ,木村カエラ,↑,,10.6,2005
2005-05-16,2005,27,光と影の季節,浜田省吾,↓,,6.8,2005
2005-05-16,2005,28,"WANT ME,WANT ME",安室奈美恵,↓,,9.4,2005
2005-05-16,2005,29,OVER,HIGH and MIGHTY COLOR,↓,,2.9,2005
2005-05-16,2005,30,魔法戦隊マジレンジャー/呪文降臨～マジカル・フォース,岩崎貴文/Sister MAYO,↑,,7.3,2005
2005-05-23,2005,1,SMILY/ビー玉,大塚愛,初,,11.1,2005
2005-05-23,2005,2,ここにしか咲かない花,コブクロ,初,,6.2,2005
2005-05-23,2005,3,ハッピー☆マテリアル,"麻帆良学園中等部2-A（椎名桜子,龍宮真名,超鈴音,長瀬楓,那波千鶴）",初,,3.3,2005
2005-05-23,2005,4,おしえてほしいぞぉ、師匠,"麻帆良学園中等部2-A 師匠となやめるオトメ組（朝倉和美,綾瀬夕映,絡操茶々丸,古菲,Evangeline.A.K.Mcdowell）",初,,3.1,2005
2005-05-23,2005,5,STEP you/is this LOVE?,浜崎あゆみ,↓,,30.0,2005
2005-05-23,2005,6,仮面/未来航海,タッキー＆翼,↓,,9.8,2005
2005-05-23,2005,7,ループ,坂本真綾,初,,2.2,2005
2005-05-23,2005,8,トンガリキッズⅠ,トンガリキッズ,↓,,8.3,2005
2005-05-23,2005,9,全力少年,スキマスイッチ,↓,,8.4,2005
2005-05-23,2005,10,抱きしめたい,K,初,,1.3,2005
2005-05-23,2005,11,さくら,ケツメイシ,↓,,90.2,2005
2005-05-23,2005,12,ライラ,オアシス,初,,1.1,2005
2005-05-23,2005,13,長い夢,YUKI,↓,,6.7,2005
2005-05-23,2005,14,君の声,アンダーグラフ,←,,6.3,2005
2005-05-23,2005,15,BIG MAMA,Soul Camp,↑,,3.4,2005
2005-05-23,2005,16,Forever...,savage genius,初,,0.9,2005
2005-05-23,2005,17,タイガー＆ドラゴン,クレイジーケンバンド,↑,,6.0,2005
2005-05-23,2005,18,影踏み,一青窈,↓,,5.7,2005
2005-05-23,2005,19,親愛なるあなたへ...,ロードオブメジャー,↓,,3.9,2005
2005-05-23,2005,20,Oh!Deluxe Maxi,エイジアエンジニア,初,,0.7,2005
2005-05-23,2005,21,五能線,水森かおり,←,,6.7,2005
2005-05-23,2005,22,I Wanna Go To A Place...,Rie fu,↓,,5.7,2005
2005-05-23,2005,23,星のかがやきよ/夏を待つセイル（帆）のように,ZARD,↓,,6.4,2005
2005-05-23,2005,24,僕たちの行方,高橋瞳,↓,,12.3,2005
2005-05-23,2005,25,春の歌/テクテク,スピッツ,↓,,5.7,2005
2005-05-23,2005,26,讃美歌,Plastic Tree,初,,0.6,2005
2005-05-23,2005,27,陽は昇る,坂本冬美,初,,0.6,2005
2005-05-23,2005,28,桜,リュ・シウォン,↓,,10.0,2005
2005-05-23,2005,29,BLACK STONE,Gackt,↓,,5.9,2005
2005-05-23,2005,30,創聖のアクエリオン,AKINO,↑,,1.9,2005
2005-05-30,2005,1,叙情詩,ラルク アン シエル,初,,11.1,2005
2005-05-30,2005,2,恋におちたら,Crystal Kay,初,,7.4,2005
2005-05-30,2005,3,ダイヤモンドヴァージン,ジャンヌダルク,初,,6.3,2005
2005-05-30,2005,4,ここにしか咲かない花,コブクロ,↓,,11.9,2005
2005-05-30,2005,5,SMILY/ビー玉,大塚愛,↓,,16.7,2005
2005-05-30,2005,6,between You and ME,SHAKALABBITS,初,,3.4,2005
2005-05-30,2005,7,トンガリキッズⅠ,トンガリキッズ,↑,,11.2,2005
2005-05-30,2005,8,Story,AI,初,,2.6,2005
2005-05-30,2005,9,君の思い描いた夢 集メル HEAVEN,GARNET CROW,初,,1.9,2005
2005-05-30,2005,10,STYLE,SE7EN,初,,1.6,2005
2005-05-30,2005,11,愛の意味を教えて！,W,初,,1.6,2005
2005-05-30,2005,12,明けない夜が来ることはない,槇原敬之,初,,1.5,2005
2005-05-30,2005,13,WILD EYES,水樹奈々,初,,1.5,2005
2005-05-30,2005,14,Dear my friend/Fly Away,shela/sunny-side up,初,,1.4,2005
2005-05-30,2005,15,STEP you/is this LOVE?,浜崎あゆみ,↓,,31.4,2005
2005-05-30,2005,16,サンダーロード,ザ・ハイロウズ,初,,1.3,2005
2005-05-30,2005,17,STAND BY ME,GOING UNDER GROUND,初,,1.1,2005
2005-05-30,2005,18,全力少年,スキマスイッチ,↓,,9.5,2005
2005-05-30,2005,19,仮面/未来航海,タッキー＆翼,↓,,10.9,2005
2005-05-30,2005,20,アタックNo.1 2005,福田沙紀,初,,0.9,2005
2005-05-30,2005,21,さくら,ケツメイシ,↓,,91.1,2005
2005-05-30,2005,22,ある証明,ACIDMAN,初,,0.9,2005
2005-05-30,2005,23,タイガー＆ドラゴン,クレイジーケンバンド,↓,,6.8,2005
2005-05-30,2005,24,抱きしめたい,K,↓,,2.1,2005
2005-05-30,2005,25,風神～God of Wind～,Panicrew,初,,0.8,2005
2005-05-30,2005,26,BIG MAMA,Soul Camp,↓,,4.2,2005
2005-05-30,2005,27,ループ,坂本真綾,↓,,3.0,2005
2005-05-30,2005,28,長い夢,YUKI,↓,,7.4,2005
2005-05-30,2005,29,はつ恋の～What's Going On～ feat.トータス松本,LITTLE,初,,0.6,2005
2005-05-30,2005,30,幻/おかえりなさい。,柴田淳,初,,0.6,2005
2005-06-06,2005,1,ラヴ・パレード,ORANGE RANGE,初,,22.4,2005
2005-06-06,2005,2,Metamorphoze～メタモルフォーゼ～,Gackt,初,,9.1,2005
2005-06-06,2005,3,初花凛々,SINGER SONGER,初,,6.7,2005
2005-06-06,2005,4,恋におちたら,Crystal Kay,↓,,12.5,2005
2005-06-06,2005,5,ここにしか咲かない花,コブクロ,↓,,16.7,2005
2005-06-06,2005,6,トンガリキッズⅠ,トンガリキッズ,↑,,15.2,2005
2005-06-06,2005,7,SMILY/ビー玉,大塚愛,↓,,20.5,2005
2005-06-06,2005,8,たしかなこと,小田和正,初,,3.4,2005
2005-06-06,2005,9,Eventful,鈴木亜美,初,,2.4,2005
2005-06-06,2005,10,紫陽花アイ愛物語,美勇伝,初,,2.3,2005
2005-06-06,2005,11,Story,AI,↓,,4.7,2005
2005-06-06,2005,12,叙情詩,ラルク アン シエル,↓,,13.0,2005
2005-06-06,2005,13,ダイヤモンドヴァージン,ジャンヌダルク,↓,,7.5,2005
2005-06-06,2005,14,恋せよ女の子,田村ゆかり,初,,1.1,2005
2005-06-06,2005,15,木蘭の涙～acoustic～,スターダスト・レビュー,初,,1.0,2005
2005-06-06,2005,16,インコンプリート,バックストリート・ボーイズ,初,,1.0,2005
2005-06-06,2005,17,STEP you/is this LOVE?,浜崎あゆみ,↓,,32.3,2005
2005-06-06,2005,18,Eternally,平原綾香,初,,0.9,2005
2005-06-06,2005,19,Dear my friend/Fly Away,shela/sunny-side up,↓,,2.3,2005
2005-06-06,2005,20,ワルツ,スネオヘアー,初,,0.8,2005
2005-06-06,2005,21,タイガー＆ドラゴン,クレイジーケンバンド,↑,,7.6,2005
2005-06-06,2005,22,全力少年,スキマスイッチ,↓,,10.2,2005
2005-06-06,2005,23,between You and ME,SHAKALABBITS,↓,,4.2,2005
2005-06-06,2005,24,雨と夢のあとに,奥田美和子,初,,0.7,2005
2005-06-06,2005,25,BIG MAMA,Soul Camp,↑,,4.9,2005
2005-06-06,2005,26,さくら,ケツメイシ,↓,,91.8,2005
2005-06-06,2005,27,仮面/未来航海,タッキー＆翼,↓,,11.5,2005
2005-06-06,2005,28,つなひき帝国/全国無責任時代,ガガガSP,初,,0.6,2005
2005-06-06,2005,29,抱きしめたい,K,↓,,2.6,2005
2005-06-06,2005,30,涙の続き,華原朋美,初,,0.6,2005
2005-06-13,2005,1,ラヴ・パレード,ORANGE RANGE,←,,30.4,2005
2005-06-13,2005,2,Crush the window,Dragon Ash,初,,4.8,2005
2005-06-13,2005,3,DAYS,FLOW,初,,4.3,2005
2005-06-13,2005,4,トンガリキッズⅠ,トンガリキッズ,↑,,19.5,2005
2005-06-13,2005,5,恋におちたら,Crystal Kay,↓,,16.4,2005
2005-06-13,2005,6,ここにしか咲かない花,コブクロ,↓,,20.3,2005
2005-06-13,2005,7,Metamorphoze～メタモルフォーゼ～,Gackt,↓,,12.2,2005
2005-06-13,2005,8,P.S MY SUNSHINE,倉木麻衣,初,,2.9,2005
2005-06-13,2005,9,初花凛々,SINGER SONGER,↓,,9.4,2005
2005-06-13,2005,10,SMILY/ビー玉,大塚愛,↓,,23.1,2005
2005-06-13,2005,11,KISS or KISS,北出菜奈,初,,1.9,2005
2005-06-13,2005,12,SKY HIGH,TUBE,初,,1.7,2005
2005-06-13,2005,13,ついてゆくわ/あなたに届くように,松任谷由実,初,,1.7,2005
2005-06-13,2005,14,Story,AI,↓,,6.3,2005
2005-06-13,2005,15,ほうき星,ユンナ,初,,1.3,2005
2005-06-13,2005,16,Street Dreams,ZEEBRA,初,,1.2,2005
2005-06-13,2005,17,たしかなこと,小田和正,↓,,4.5,2005
2005-06-13,2005,18,Japanese girl,hitomi,初,,1.1,2005
2005-06-13,2005,19,Free Style,三浦大知,初,,0.9,2005
2005-06-13,2005,20,叙情詩,ラルク アン シエル,↓,,13.8,2005
2005-06-13,2005,21,BIG MAMA,Soul Camp,↑,,5.6,2005
2005-06-13,2005,22,Eventful,鈴木亜美,↓,,3.1,2005
2005-06-13,2005,23,Dear my friends/Fly Away,shela/sunny-side up,↓,,2.9,2005
2005-06-13,2005,24,タイガー＆ドラゴン,クレイジーケンバンド,↓,,8.2,2005
2005-06-13,2005,25,Eternally,平原綾香,↓,,1.4,2005
2005-06-13,2005,26,STEP you/is this LOVE?,浜崎あゆみ,↓,,32.8,2005
2005-06-13,2005,27,ダイヤモンドヴァージン,ジャンヌダルク,↓,,8.0,2005
2005-06-13,2005,28,全力少年,スキマスイッチ,↓,,10.8,2005
2005-06-13,2005,29,雨と夢のあとに,奥田美和子,↓,,1.2,2005
2005-06-13,2005,30,涙の数だけ,Full Of Harmony,初,,0.5,2005
2005-06-20,2005,1,お願い！セニョリータ,ORANGE RANGE,初,,24.2,2005
2005-06-20,2005,2,Dreamland,BENNIE K,初,,11.2,2005
2005-06-20,2005,3,ラヴ・パレード,ORANGE RANGE,↓,,35.4,2005
2005-06-20,2005,4,ハッピー☆マテリアル,"麻帆良学園中等部2-A（鳴滝風香,鳴滝文伽,葉加瀬聡美,長谷川千雨,エヴァンジェリン,A.K.マクダウェル）",初,,4.5,2005
2005-06-20,2005,5,I am a father,浜田省吾,初,,3.5,2005
2005-06-20,2005,6,トンガリキッズⅠ,トンがrキッズ,↓,,22.7,2005
2005-06-20,2005,7,夢のチカラ,上戸彩,初,,3.1,2005
2005-06-20,2005,8,恋におちたら,Crystal Kay,↓,,19.2,2005
2005-06-20,2005,9,ここにしか咲かない花,コブクロ,↓,,23.0,2005
2005-06-20,2005,10,DAYS,FLOW,↓,,6.3,2005
2005-06-20,2005,11,SMILY/ビー玉,大塚愛,↓,,25.1,2005
2005-06-20,2005,12,Crush the window,Dragon Ash,↓,,6.7,2005
2005-06-20,2005,13,なんちゅう恋をやってるぅ YOU KNOW?,Berryz工房,初,,1.8,2005
2005-06-20,2005,14,たまには自分を褒めてやろう,SIONと福山雅治,初,,1.6,2005
2005-06-20,2005,15,ひとり,中島美嘉,初,,1.5,2005
2005-06-20,2005,16,初花凛々,SINGER SONGER,↓,,10.9,2005
2005-06-20,2005,17,Metamorphoze～メタモルフォーゼ～,Gackt,↓,,13.6,2005
2005-06-20,2005,18,Story,AI,↓,,7.7,2005
2005-06-20,2005,19,Like This,DA PUMP,初,,1.2,2005
2005-06-20,2005,20,雨のオーケストラ,ムック,初,,1.1,2005
2005-06-20,2005,21,KISS or KISS,北出菜奈,↓,,2.9,2005
2005-06-20,2005,22,つつみ込むように・・・～R.U.WRAPPING～,RATHER UNIQUE,初,,0.9,2005
2005-06-20,2005,23,阿修羅姫,ALI PROJECT,初,,0.8,2005
2005-06-20,2005,24,ほうき星,ユンナ,↓,,2.0,2005
2005-06-20,2005,25,Stret Dreams,ZEEBRA,↓,,2.0,2005
2005-06-20,2005,26,たしかなこと,小田和正,↓,,5.2,2005
2005-06-20,2005,27,P.S MY SUNSHINE,倉木麻衣,↓,,3.6,2005
2005-06-20,2005,28,夏の夕暮れ,THC!!,初,,0.6,2005
2005-06-20,2005,29,ついてゆくわ/あなたに届くように,松任谷由実,↓,,2.2,2005
2005-06-20,2005,30,HELLO MY FRIENDS/太陽が沈む前に,TAKUI,初,,0.6,2005
2005-06-27,2005,1,ビロードの闇,Kinki Kids,初,,26.1,2005
2005-06-27,2005,2,お願い！セニョリータ,ORANGE RANGE,↓,,31.0,2005
2005-06-27,2005,3,Dreamland,BENNIE K,↓,,17.0,2005
2005-06-27,2005,4,俺達には土曜日しかない,氣志團,初,,2.9,2005
2005-06-27,2005,5,ラヴ・パレード,ORANGE RANGE,↓,,38.2,2005
2005-06-27,2005,6,ここにしか咲かない花,コブクロ,↑,,25.6,2005
2005-06-27,2005,7,恋におちたら,Crystal Kay,↑,,21.5,2005
2005-06-27,2005,8,夢のチカラ,上戸彩,↓,,4.9,2005
2005-06-27,2005,9,トンガリキッズⅠ,トンガリキッズ,↓,,24.6,2005
2005-06-27,2005,10,小さな恋の夕間暮れ,森山直太朗,初,,1.7,2005
2005-06-27,2005,11,イッサイガッサイ,KREVA,初,,1.6,2005
2005-06-27,2005,12,ジューンブライド～あなたしか見えない～,三枝夕夏 IN db,初,,1.5,2005
2005-06-27,2005,13,リビング イン ハワイ,ぴちょんくん,初,,1.4,2005
2005-06-27,2005,14,I am a father,浜田省吾,↓,,4.9,2005
2005-06-27,2005,15,Story,AI,↑,,9.1,2005
2005-06-27,2005,16,DAYS,FLOW,↓,,7.6,2005
2005-06-27,2005,17,SMILY/ビー玉,大塚愛,↓,,26.3,2005
2005-06-27,2005,18,～Mermaid～,島谷ひとみ,初,,1.2,2005
2005-06-27,2005,19,Oh!サマー,NO PLAN,初,,1.2,2005
2005-06-27,2005,20,Crush the window,Dragon Ash,↓,,7.7,2005
2005-06-27,2005,21,初花凛々,SINGER SONGER,↓,,11.8,2005
2005-06-27,2005,22,KISS or KISS,北出菜奈,↓,,3.6,2005
2005-06-27,2005,23,Metamorphoze～メタモルフォーゼ～,Gackt,↓,,14.3,2005
2005-06-27,2005,24,ハッピー☆マテリアル,"麻帆良学園中等部2-A（鳴滝風香,鳴滝文伽,葉加瀬聡美,長谷川千雨,エヴァンジェリン,A.K.マクダウェル）",↓,,5.2,2005
2005-06-27,2005,25,THE REMAINS,ストレイテナー,初,,0.6,2005
2005-06-27,2005,26,ほうき星,ユンナ,↓,,2.6,2005
2005-06-27,2005,27,Street Dreams,ZEEBRA,↓,,2.5,2005
2005-06-27,2005,28,Right now,LOVE PSYCHEDELICO,初,,0.5,2005
2005-06-27,2005,29,BIG MAMA,Soul Camp,↑,,6.6,2005
2005-06-27,2005,30,ひとり,中島美嘉,↓,,2.0,2005
2005-07-04,2005,1,UTAO-UTAO,V6,初,,12.4,2005
2005-07-04,2005,2,Butterfly,倖田來未,初,,4.5,2005
2005-07-04,2005,3,Dreamland,BENNIE K,←,,21.0,2005
2005-07-04,2005,4,お願い！セニョリータ,ORANGE RANGE,↓,,34.4,2005
2005-07-04,2005,5,ビロードの闇,Kinki Kids,↓,,29.2,2005
2005-07-04,2005,6,オンナ、哀しい、オトナ/印象派 ルノアールのように/人知れず 胸を奏でる 夜の秋,セクシーオトナジャン/エレジーズ/プリプリピンク,初,,2.7,2005
2005-07-04,2005,7,雨待ち風,スキマスイッチ,初,,2.3,2005
2005-07-04,2005,8,ここにしか咲かない花,コブクロ,↓,,27.7,2005
2005-07-04,2005,9,恋におちたら,Crystal Kay,↓,,23.6,2005
2005-07-04,2005,10,ラヴ・パレード,ORANGE RANGE,↓,,39.9,2005
2005-07-04,2005,11,トンガリキッズⅠ,トンガリキッズ,↓,,25.9,2005
2005-07-04,2005,12,夢のチカラ,上戸彩,↓,,6.2,2005
2005-07-04,2005,13,Story,AI,↑,,10.2,2005
2005-07-04,2005,14,RUN☆RUN☆RUN,HIGH and MIGHTY COLOR,初,,1.1,2005
2005-07-04,2005,15,Tomorrow's Way,YUI,初,,1.0,2005
2005-07-04,2005,16,SMILY/ビー玉,大塚愛,↑,,27.1,2005
2005-07-04,2005,17,イッサイガッサイ,KREVA,↓,,2.4,2005
2005-07-04,2005,18,ボディ・スペシャルⅡ,サザンオールスターズ,初,,31.0,2005
2005-07-04,2005,19,BLAZE,キンヤ,初,,0.8,2005
2005-07-04,2005,20,TSUNAMI,サザンオールスターズ,初,,291.9,2005
2005-07-04,2005,21,Tarako,サザンオールスターズ,初,,11.4,2005
2005-07-04,2005,22,ネオ・ブラボー！！,サザンオールスターズ,初,,42.1,2005
2005-07-04,2005,23,東京シャッフル,サザンオールスターズ,初,,11.4,2005
2005-07-04,2005,24,Ya Ya （あの時代を忘れない）,サザンオールスターズ,初,,32.9,2005
2005-07-04,2005,25,イエローマン～星の王子様～,サザンオールスターズ,初,,9.6,2005
2005-07-04,2005,26,DAYS,FLOW,↓,,8.4,2005
2005-07-04,2005,27,メロディ,サザンオールスターズ,初,,25.7,2005
2005-07-04,2005,28,わすれじのレイド・バック,サザンオールスターズ,初,,4.1,2005
2005-07-04,2005,29,いとしのエリー,サザンオールスターズ,初,,71.8,2005
2005-07-04,2005,30,真夏の果実,サザンオールスターズ,初,,53.9,2005
2005-07-11,2005,1,四次元 Four Dimensions,Mr.Children,初,,56.9,2005
2005-07-11,2005,2,ドラマチック,YUKI,初,,4.0,2005
2005-07-11,2005,3,Dreamland,BENNIE K,←,,24.0,2005
2005-07-11,2005,4,Butterfly,倖田來未,↓,,6.7,2005
2005-07-11,2005,5,UTAO-UTAO,V6,↓,,14.3,2005
2005-07-11,2005,6,お願い！セニョリータ,ORANGE RANGE,↓,,36.3,2005
2005-07-11,2005,7,ここにしか咲かない花,コブクロ,↑,,29.2,2005
2005-07-11,2005,8,恋におちたら,Crystal Kay,↑,,24.9,2005
2005-07-11,2005,9,Here I Am/New Album Playlist,globe,初,,1.2,2005
2005-07-11,2005,10,ビロードの闇,Kinki kids,↓,,30.3,2005
2005-07-11,2005,11,ラヴ・パレード,ORANGE RANGE,↓,,41.1,2005
2005-07-11,2005,12,Story,AI,↑,,11.1,2005
2005-07-11,2005,13,雨待ち風,スキマスイッチ,↓,,3.2,2005
2005-07-11,2005,14,トンガリキッズⅠ,トンガリキッズ,↓,,26.8,2005
2005-07-11,2005,15,夢のチカラ,上戸彩,↓,,6.9,2005
2005-07-11,2005,16,ボディ・スペシャルⅡ,サザンオールスターズ,↑,,31.7,2005
2005-07-11,2005,17,イッサイガッサイ,KREVA,←,,3.0,2005
2005-07-11,2005,18,TSUNAMI,サザンオールスターズ,↑,,292.6,2005
2005-07-11,2005,19,SMILY/ビー玉,大塚愛,↓,,27.8,2005
2005-07-11,2005,20,Tomorrow's Way,YUI,↓,,1.6,2005
2005-07-11,2005,21,Tarako,サザンオールスターズ,←,,12.0,2005
2005-07-11,2005,22,ネオ・ブラボー！！,サザンオールスターズ,←,,42.6,2005
2005-07-11,2005,23,Ya Ya（あの時代を忘れない）,サザンオールスターズ,↑,,33.5,2005
2005-07-11,2005,24,イエローマン～星の王子様～,サザンオールスターズ,↑,,10.1,2005
2005-07-11,2005,25,いとしのエリー,サザンオールスターズ,↑,,72.3,2005
2005-07-11,2005,26,メロディ,サザンオールスターズ,↑,,26.2,2005
2005-07-11,2005,27,東京シャッフル,サザンオールスターズ,↓,,11.9,2005
2005-07-11,2005,28,LOVE AFFAIR～秘密のデート～,サザンオールスターズ,↑,,58.3,2005
2005-07-11,2005,29,真夏の果実,サザンオールスターズ,↑,,54.4,2005
2005-07-11,2005,30,わすれじのレイド・バック,サザンオールスターズ,↓,,4.5,2005
2005-07-18,2005,1,四次元 Four Dimensions,Mr.Children,←,,71.0,2005
2005-07-18,2005,2,面影の都,氷川きよし,初,,5.8,2005
2005-07-18,2005,3,ハッピー☆マテリアル,"麻帆良学園中等部2-A（宮崎のどか,村上夏美,雪広あやか,四葉五月,Zazie Rainyday)",初,,3.9,2005
2005-07-18,2005,4,D-tecnoLife,UVERworld,初,,3.2,2005
2005-07-18,2005,5,Dreamland,BENNIE K,↓,,26.6,2005
2005-07-18,2005,6,エル・ミラドール～展望台の唄～,nobodyknows+,初,,2.3,2005
2005-07-18,2005,7,DOOR,キリト,初,,1.8,2005
2005-07-18,2005,8,one summer day,SOPHIA,初,,1.7,2005
2005-07-18,2005,9,スッピンと涙。,後藤真希,初,,1.7,2005
2005-07-18,2005,10,Butterfly,倖田來未,↓,,8.3,2005
2005-07-18,2005,11,ベイビーランニンワイルド,Lead,初,,1.4,2005
2005-07-18,2005,12,ドラマチック,YUKI,↓,,5.4,2005
2005-07-18,2005,13,お願い！セニョリータ,ORANGE RANGE,↓,,37.7,2005
2005-07-18,2005,14,マワルソラ,矢井田瞳,初,,1.3,2005
2005-07-18,2005,15,永遠の夏/輝く明日の方へ,サスケ,初,,1.3,2005
2005-07-18,2005,16,ここにしか咲かない花,コブクロ,↓,,30.4,2005
2005-07-18,2005,17,I Believe,シン・スンフン,初,,0.9,2005
2005-07-18,2005,18,恋におちたら,Crystal Kay,↓,,25.9,2005
2005-07-18,2005,19,サマータイム！！,MINMI,初,,0.9,2005
2005-07-18,2005,20,Dot To Tha Dot,Skoop On Somebody+SOUL'd OUT,初,,0.8,2005
2005-07-18,2005,21,ラヴ・パレード,ORANGE RANGE,↓,,41.9,2005
2005-07-18,2005,22,UTAO-UTAO,V6,↓,,15.1,2005
2005-07-18,2005,23,ハイビスカス,D-51,初,,0.7,2005
2005-07-18,2005,24,Story,AI,↓,,11.8,2005
2005-07-18,2005,25,トンガリキッズⅠ,トンガリキッズ,↓,,27.4,2005
2005-07-18,2005,26,Take a chance.,savage genius,初,,0.6,2005
2005-07-18,2005,27,Tomorrow's Way,YUI,↓,,2.2,2005
2005-07-18,2005,28,ビロードの闇,Kinki Kids,↓,,30.9,2005
2005-07-18,2005,29,雨待ち風,スキマスイッチ,↓,,3.7,2005
2005-07-18,2005,30,サクラタイセンV～さらば愛しき人よ～オープニングテーマ「地上の戦士」,紐育華撃団・星組（小林沙苗 ほか）,初,,0.5,2005
2005-07-25,2005,1,TEPPEN,NEWS,初,,18.0,2005
2005-07-25,2005,2,四次元 Four Dimensions,Mr.Children,↓,,79.5,2005
2005-07-25,2005,3,ネコに風船,大塚愛,初,,6.1,2005
2005-07-25,2005,4,夕凪UNION,Dragon Ash,初,,2.6,2005
2005-07-25,2005,5,Dreamland,BENNIE K,←,,28.7,2005
2005-07-25,2005,6,Summer Smile,RAG FAIR,初,,1.9,2005
2005-07-25,2005,7,D-tecnoLife,UVERworld,↓,,4.8,2005
2005-07-25,2005,8,面影の都,氷川きよし,↓,,7.4,2005
2005-07-25,2005,9,Loop In My Heart/HEY!,m-flo loves EMYLI&YOSHIKA/m-flo loves Akiko Wada,初,,1.4,2005
2005-07-25,2005,10,エル・ミラドール～展望台の唄～,nobodyknows+,↓,,3.6,2005
2005-07-25,2005,11,Butterfly,倖田來未,↓,,9.3,2005
2005-07-25,2005,12,ここにしか咲かない花,コブクロ,↑,,31.4,2005
2005-07-25,2005,13,お願い！セニョリータ,ORANGE RANGE,←,,38.6,2005
2005-07-25,2005,14,Somebody To Love,東方神起,初,,0.8,2005
2005-07-25,2005,15,ドラマチック,YUKI,↓,,6.2,2005
2005-07-25,2005,16,恋におちたら,Crystal Kay,↑,,26.5,2005
2005-07-25,2005,17,Story,AI,↑,,12.5,2005
2005-07-25,2005,18,ラヴ・パレード,ORANGE RANGE,↑,,42.5,2005
2005-07-25,2005,19,ハッピー☆マテリアル,"麻帆良学園中等部2-A（宮崎のどか,村上夏美,雪広あやか,四葉五月,Zazie Rainyday)",↓,,4.4,2005
2005-07-25,2005,20,サマータイム！！,MINMI,↓,,1.4,2005
2005-07-25,2005,21,永遠の夏/輝く明日の方へ,サスケ,↓,,1.8,2005
2005-07-25,2005,22,トンガリキッズⅠ,トンガリキッズ,↑,,27.9,2005
2005-07-25,2005,23,サヨナラCOLOR/明日へゆけ,SUPER BUTTER DOG,初,,0.5,2005
2005-07-25,2005,24,恋をするのなら,ユン・ゴン,初,,0.5,2005
2005-07-25,2005,25,ハイビスカス,D-51,↓,,1.1,2005
2005-07-25,2005,26,SMILY/ビー玉,大塚愛,↑,,28.7,2005
2005-07-25,2005,27,UTAO-UTAO,V6,↓,,15.5,2005
2005-07-25,2005,28,Tomorrow's way,YUI,↓,,2.6,2005
2005-07-25,2005,29,I Believe,シン・スンフン,↓,,1.3,2005
2005-07-25,2005,30,one summer day,SOPHIA,↓,,2.0,2005
2005-08-01,2005,1,SCREAM,GLAY×EXILE,初,,30.6,2005
2005-08-01,2005,2,Link,ラルク アン シエル,初,,15.6,2005
2005-08-01,2005,3,BOHBO NO.5/神の島遥か国,サザンオールスターズ,初,,14.7,2005
2005-08-01,2005,4,プラネタリウム,BUMP OF CHICKEN,初,,13.5,2005
2005-08-01,2005,5,四次元 Four Dimensions,Mr.Children,↓,,84.4,2005
2005-08-01,2005,6,TEPPEN,NEWS,↓,,21.2,2005
2005-08-01,2005,7,ネコに風船,大塚愛,↓,,8.2,2005
2005-08-01,2005,8,Dreamland,BENNIE K,↓,,30.4,2005
